@relation rssi_time_total-weka.filters.unsupervised.attribute.Remove-R3

@attribute Timeout numeric
@attribute RSSI numeric
@attribute 'Manual Count' numeric
@attribute Total_Devs numeric

@data
120,50,18,6
120,50,18,6
120,50,18,7
120,50,18,6
120,50,18,6
120,50,18,6
120,50,18,6
120,50,18,6
120,50,18,5
120,50,18,5
120,50,18,5
120,50,18,6
120,50,18,5
120,90,0,0
120,90,16,3
120,90,16,15
120,90,16,18
120,90,16,22
120,90,16,22
120,90,16,26
120,90,16,28
120,90,16,33
120,90,16,33
120,90,16,33
120,90,16,34
120,90,16,34
120,90,16,37
120,90,16,37
120,90,16,38
120,90,16,40
120,90,16,42
120,90,16,46
120,90,16,47
120,90,16,52
120,90,16,54
120,90,16,55
120,90,16,56
120,90,16,57
120,90,16,57
120,90,16,57
120,90,16,57
120,90,16,58
120,90,16,60
120,90,16,60
120,90,16,59
120,90,16,59
120,90,16,63
120,90,16,63
120,90,16,63
120,90,16,63
120,90,16,63
120,90,16,64
120,90,16,64
120,90,16,63
120,90,16,62
120,90,16,61
120,90,16,61
120,90,17,60
120,90,17,59
120,90,17,57
120,90,17,55
120,90,17,55
120,90,17,51
120,90,17,51
120,90,17,51
120,90,17,51
120,90,17,48
120,90,17,49
120,90,19,49
120,90,19,50
120,90,19,50
120,90,19,50
120,90,19,49
120,90,19,50
120,90,19,50
120,90,19,48
120,90,19,47
120,90,19,47
120,90,17,44
120,90,17,45
120,90,17,47
120,90,17,48
120,90,17,42
180,40,0,0
180,40,16,0
180,40,16,0
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,1
180,40,16,0
180,40,16,0
180,40,16,0
180,40,16,0
180,40,14,0
180,40,14,0
180,40,14,0
180,40,15,0
180,40,15,0
180,40,15,2
180,40,15,2
180,40,15,2
180,40,15,2
180,40,15,2
180,40,15,2
180,40,15,2
180,40,15,2
180,40,15,2
180,40,15,1
180,40,15,2
180,40,15,2
180,40,15,2
180,40,15,1
180,40,15,1
180,40,15,1
180,40,15,1
180,40,15,1
180,40,15,1
180,40,15,1
180,40,15,1
180,40,15,0
180,40,15,0
180,40,15,1
180,40,15,1
180,40,15,0
180,40,15,0
180,40,15,0
180,40,15,0
180,40,15,0
180,40,15,0
180,40,15,0
180,40,15,0
180,40,15,1
180,40,15,1
180,40,15,1
180,40,15,1
180,40,15,1
180,40,15,1
180,40,15,1
180,40,15,1
180,40,15,1
180,40,15,0
180,40,15,1
180,40,15,1
180,40,15,1
180,40,17,1
180,40,17,1
180,40,17,1
180,40,17,1
180,40,17,1
180,40,17,1
180,50,0,0
180,50,14,0
180,50,14,0
180,50,14,1
180,50,15,1
180,50,15,1
180,50,15,1
180,50,15,1
180,50,15,1
180,50,15,1
180,50,15,1
180,50,15,1
180,50,15,1
180,50,15,1
180,50,15,1
180,50,15,1
180,50,15,1
180,50,17,1
180,50,17,1
180,50,17,1
180,50,17,1
180,50,17,1
180,50,17,1
180,50,17,1
180,50,17,0
180,50,17,1
180,50,17,1
180,50,17,1
180,50,17,1
180,50,17,1
180,50,17,1
180,50,17,1
180,50,17,1
180,50,17,1
180,50,17,2
180,50,17,2
180,50,17,3
180,50,16,3
180,50,16,3
180,50,16,3
180,50,16,3
180,50,16,3
180,50,16,3
180,50,16,3
180,50,16,3
180,50,16,3
180,50,16,3
180,50,16,3
180,50,16,3
180,50,16,3
180,50,16,3
180,50,16,3
180,50,16,3
180,50,17,4
180,50,17,4
180,50,17,4
180,50,17,4
180,50,17,4
180,50,17,4
180,50,17,4
180,50,17,4
180,50,17,4
180,50,17,5
180,50,17,5
180,50,17,5
180,50,17,5
180,50,17,5
180,50,17,5
180,50,17,5
180,50,17,4
180,50,16,4
180,50,16,4
180,50,16,5
180,50,16,4
180,50,16,4
180,50,16,4
180,60,0,0
180,60,15,1
180,60,15,2
180,60,15,2
180,60,15,2
180,60,15,2
180,60,15,2
180,60,15,3
180,60,15,4
180,60,15,5
180,60,15,5
180,60,15,5
180,60,15,6
180,60,15,5
180,60,15,5
180,60,15,4
180,60,15,4
180,60,15,4
180,60,15,4
180,60,15,4
180,60,15,4
180,60,15,4
180,60,13,5
180,60,13,5
180,60,13,6
180,60,13,6
180,60,13,6
180,60,13,6
180,60,13,6
180,60,13,6
180,60,13,6
180,60,13,6
180,60,13,6
180,60,13,6
180,60,13,6
180,60,13,6
180,60,13,7
180,60,13,7
180,60,13,7
180,60,13,8
180,60,13,8
180,60,13,8
180,60,13,8
180,60,17,8
180,60,17,7
180,60,17,7
180,60,16,7
180,60,16,7
180,60,16,7
180,60,16,7
180,60,16,7
180,60,16,7
180,60,16,8
180,60,16,8
180,60,16,8
180,60,16,8
180,60,16,8
180,60,16,8
180,60,16,7
180,60,16,8
180,60,16,6
180,60,16,6
180,60,16,6
180,60,16,7
180,60,16,8
180,60,16,8
180,60,16,8
180,60,16,8
180,70,0,0
180,70,13,2
180,70,13,6
180,70,13,6
180,70,13,8
180,70,13,7
180,70,13,12
180,70,13,14
180,70,13,13
180,70,13,12
180,70,13,13
180,70,13,13
180,70,13,13
180,70,13,13
180,70,13,14
180,70,13,17
180,70,13,17
180,70,13,16
180,70,13,18
180,70,13,18
180,70,13,18
180,70,13,18
180,70,13,17
180,70,13,19
180,70,13,19
180,70,13,19
180,70,13,18
180,70,13,18
180,70,13,18
180,70,13,19
180,70,13,19
180,70,13,18
180,70,13,19
180,70,13,20
180,70,13,20
180,70,13,22
180,70,13,22
180,70,13,22
180,70,13,22
180,70,13,23
180,70,13,21
180,70,13,21
180,70,13,22
180,70,14,22
180,70,14,22
180,70,14,21
180,70,14,21
180,70,14,22
180,70,14,21
180,70,14,21
180,70,14,20
180,70,14,20
180,70,14,18
180,70,14,18
180,70,14,18
180,70,14,18
180,70,14,18
180,70,14,17
180,70,14,17
180,70,17,16
180,70,17,15
180,70,17,13
180,70,17,13
180,70,17,13
180,70,17,13
180,70,17,13
180,70,17,15
180,70,17,15
180,70,17,16
180,70,17,15
180,70,17,17
180,70,17,17
180,70,17,16
180,70,17,17
180,70,17,18
180,70,17,21
180,70,17,22
180,80,0,0
180,80,13,4
180,80,13,15
180,80,13,18
180,80,13,18
180,80,13,22
180,80,13,29
180,80,13,32
180,80,13,31
180,80,13,34
180,80,13,36
180,80,13,37
180,80,11,36
180,80,11,36
180,80,11,38
180,80,11,38
180,80,11,37
180,80,11,41
180,80,11,40
180,80,11,39
180,80,11,41
180,80,11,42
180,80,11,43
180,80,11,43
180,80,11,43
180,80,11,43
180,80,12,48
180,80,12,49
180,80,12,48
180,80,12,50
180,80,12,50
180,80,12,51
180,80,12,51
180,80,12,52
180,80,12,53
180,80,12,55
180,80,12,55
180,80,12,55
180,80,12,56
180,80,12,57
180,80,12,57
180,80,12,59
180,80,12,59
180,80,12,60
180,80,12,57
180,80,14,57
180,80,14,55
180,80,14,54
180,80,12,55
180,80,12,53
180,80,12,53
180,80,12,53
180,80,12,57
180,80,12,57
180,80,12,56
180,80,12,57
180,80,12,57
180,80,12,58
180,80,12,58
180,80,12,59
180,80,12,60
180,80,12,61
180,80,12,61
180,80,12,59
180,80,12,55
180,80,12,54
180,80,12,57
180,80,12,56
180,80,12,54
180,80,12,55
180,80,12,55
180,80,12,53
180,80,12,56
180,80,12,57
180,80,12,55
180,80,12,56
180,80,12,56
180,80,12,55
180,80,12,53
180,80,12,53
180,80,12,52
180,80,12,52
180,80,12,50
180,80,12,50
180,90,0,0
180,90,12,0
180,90,12,11
180,90,12,12
180,90,12,16
180,90,12,18
180,90,12,22
180,90,12,22
180,90,12,22
180,90,12,24
180,90,12,26
180,90,12,27
180,90,12,29
180,90,12,33
180,90,13,34
180,90,13,35
180,90,13,36
180,90,13,36
180,90,13,36
180,90,13,36
180,90,13,37
180,90,13,39
180,90,13,40
180,90,13,41
180,90,13,41
180,90,13,44
180,90,13,45
180,90,13,45
180,90,13,47
180,90,13,47
180,90,13,47
180,90,13,47
180,90,13,49
180,90,13,49
180,90,13,50
180,90,13,50
180,90,13,50
180,90,13,50
180,90,13,50
180,90,13,50
180,90,13,52
180,90,13,55
180,90,13,55
180,90,13,55
180,90,13,55
180,90,13,56
180,90,13,55
180,90,13,55
180,90,13,55
180,90,13,54
180,90,13,54
180,90,13,56
180,90,13,56
180,90,13,57
180,90,13,57
180,90,13,57
180,90,13,55
180,90,13,57
180,90,13,57
180,90,13,58
180,90,13,58
180,90,13,58
180,90,13,59
180,90,13,59
180,90,13,59
180,90,13,59
180,90,13,59
180,90,13,58
180,90,13,58
180,90,13,56
180,90,13,57
180,90,13,57
180,90,13,56
180,90,13,57
180,90,13,57
180,90,13,57
180,90,13,57
180,90,13,56
180,90,13,55
180,90,13,55
180,90,13,55
180,90,13,55
180,90,13,56
180,90,13,56
180,90,13,56
180,90,13,56
180,90,13,55
180,90,13,55
180,90,13,55
180,90,13,55
180,90,13,55
180,90,13,55
180,90,13,56
180,90,13,56
180,90,13,54
180,90,13,54
180,90,13,54
180,90,13,53
